Order ID,Customer Name,Category,Sub Category,,
OD1815,Malik,Oil & Masala,Spices,,
OD1816,Verma,Snacks,Noodles,,
OD1817,Veena,"Eggs, Meat & Fish",Mutton,,
OD1818,Krithika,Fruits & Veggies,Fresh Vegetables,,
OD1819,Esther,"Eggs, Meat & Fish",Mutton,,
OD1820,James,Food Grains,Organic Staples,,
OD1821,Harish,Beverages,Soft Drinks,,
OD1822,Yadav,Beverages,Health Drinks,,
OD1823,Krithika,Fruits & Veggies,Organic Vegetables,,
OD1824,Ravi,Fruits & Veggies,Fresh Fruits,,
OD1825,Hussain,"Eggs, Meat & Fish",Fish,,
OD1826,Ram,"Eggs, Meat & Fish",Eggs,,
OD1827,Surya,Food Grains,Atta & Flour,,
OD1828,Krithika,Beverages,Health Drinks,,
OD1829,Alan,Bakery,Biscuits,,
OD1830,Surya,Food Grains,Atta & Flour,,
OD1831,Arutra,Food Grains,Dals & Pulses,,
OD1832,Hussain,"Eggs, Meat & Fish",Chicken,,
OD1833,Adavan,Food Grains,Rice,,
OD1834,Vidya,Snacks,Noodles,,
OD1835,Surya,Oil & Masala,Edible Oil & Ghee,,
OD1836,Vidya,"Eggs, Meat & Fish",Eggs,,
OD1837,Suresh,Food Grains,Organic Staples,,
OD1838,Muneer,Bakery,Cakes,,
OD1839,Sheeba,Food Grains,Rice,,
OD1840,Anu,Food Grains,Rice,,
OD1841,Suresh,Bakery,Biscuits,,
OD1842,Veronica,Fruits & Veggies,Fresh Vegetables,,
OD1843,Veronica,Fruits & Veggies,Fresh Fruits,,
OD1844,Anu,"Eggs, Meat & Fish",Fish,,
OD1845,Rumaiza,Bakery,Cakes,,
OD1846,Veronica,Food Grains,Atta & Flour,,
OD1847,Vinne,Oil & Masala,Masalas,,
OD1848,Yusuf,Oil & Masala,Spices,,
OD1849,Arutra,Oil & Masala,Masalas,,
OD1850,Sudeep,Beverages,Soft Drinks,,
OD1851,Arutra,"Eggs, Meat & Fish",Fish,,
OD1852,Harish,"Eggs, Meat & Fish",Fish,,
OD1853,Shree,Oil & Masala,Edible Oil & Ghee,,
OD1854,Vinne,Beverages,Health Drinks,,
OD1855,Hussain,Snacks,Cookies,,
OD1856,Ramesh,Oil & Masala,Masalas,,
OD1857,Yusuf,Snacks,Noodles,,
OD1858,Malik,Fruits & Veggies,Organic Vegetables,,
OD1859,Ganesh,"Eggs, Meat & Fish",Eggs,,
OD1860,Surya,Bakery,Biscuits,,
OD1861,Peer,"Eggs, Meat & Fish",Chicken,,
OD1862,Adavan,Fruits & Veggies,Fresh Fruits,,
OD1863,Anu,Bakery,Cakes,,
OD1864,Vince,Food Grains,Atta & Flour,,
OD1865,Akash,Oil & Masala,Edible Oil & Ghee,,
OD1866,Haseena,Bakery,Biscuits,,
OD1867,Sheeba,Snacks,Chocolates,,
OD1868,Shah,Beverages,Soft Drinks,,
OD1869,Yusuf,Fruits & Veggies,Fresh Vegetables,,
OD1870,Vidya,"Eggs, Meat & Fish",Mutton,,
OD1871,Harish,Oil & Masala,Spices,,
OD1872,Mathew,Bakery,Cakes,,
OD1873,Amrish,Beverages,Health Drinks,,
OD1874,Sudha,Snacks,Noodles,,
OD1875,Arutra,"Eggs, Meat & Fish",Fish,,
OD1876,Sabeela,Food Grains,Rice,,
OD1877,Shah,Bakery,Biscuits,,
OD1878,Mathew,Oil & Masala,Masalas,,
OD1879,Vince,Beverages,Health Drinks,,
OD1880,Willams,Snacks,Noodles,,
OD1881,Haseena,Beverages,Soft Drinks,,
OD1882,Hafiz,"Eggs, Meat & Fish",Fish,,
OD1883,Sabeela,Food Grains,Organic Staples,,
OD1884,Ram,"Eggs, Meat & Fish",Eggs,,
OD1885,Amy,Beverages,Health Drinks,,
OD1886,Veena,Oil & Masala,Edible Oil & Ghee,,
OD1887,Veronica,Food Grains,Atta & Flour,,
OD1888,Alan,Beverages,Health Drinks,,
OD1889,Haseena,Snacks,Chocolates,,
OD1890,Vidya,Beverages,Soft Drinks,,
OD1891,Sudeep,Beverages,Soft Drinks,,
OD1892,Sudeep,Fruits & Veggies,Organic Fruits,,
OD1893,Yadav,Oil & Masala,Spices,,
OD1894,James,Bakery,Biscuits,,
OD1895,Kumar,Bakery,Cakes,,
OD1896,Malik,Oil & Masala,Edible Oil & Ghee,,
OD1897,Roshan,Beverages,Soft Drinks,,
OD1898,Vinne,Fruits & Veggies,Organic Vegetables,,
OD1899,Adavan,Snacks,Noodles,,
OD1900,Mathew,Food Grains,Dals & Pulses,,
OD1901,Adavan,Beverages,Health Drinks,,
OD1902,Alan,Bakery,Breads & Buns,,
OD1903,Ravi,Bakery,Breads & Buns,,
OD1904,Ganesh,Food Grains,Atta & Flour,,
OD1905,Harish,Oil & Masala,Masalas,,
OD1906,Hussain,Food Grains,Rice,,
OD1907,Jonas,Bakery,Breads & Buns,,
OD1908,Vidya,"Eggs, Meat & Fish",Mutton,,
OD1909,Mathew,Bakery,Cakes,,
OD1910,Hafiz,"Eggs, Meat & Fish",Fish,,
OD1911,James,Fruits & Veggies,Fresh Vegetables,,
OD1912,Veronica,Oil & Masala,Spices,,
OD1913,Hafiz,Oil & Masala,Edible Oil & Ghee,,
OD1914,Jonas,Snacks,Chocolates,,
OD1915,Sabeela,Fruits & Veggies,Fresh Vegetables,,
OD1916,Rumaiza,Beverages,Health Drinks,,
OD1917,Sudha,Fruits & Veggies,Organic Fruits,,
OD1918,Verma,Snacks,Cookies,,
OD1919,Roshan,Beverages,Soft Drinks,,
OD1920,Ravi,Fruits & Veggies,Fresh Fruits,,
OD1921,Mathew,Snacks,Chocolates,,
OD1922,Mathew,Food Grains,Atta & Flour,,
OD1923,James,Oil & Masala,Edible Oil & Ghee,,
OD1924,Esther,Food Grains,Rice,,
OD1925,Veronica,Fruits & Veggies,Fresh Vegetables,,
OD1926,Ram,Snacks,Cookies,,
OD1927,Hafiz,Beverages,Health Drinks,,
OD1928,Adavan,Food Grains,Atta & Flour,,
OD1929,Alan,Fruits & Veggies,Fresh Fruits,,
OD1930,Suresh,Oil & Masala,Masalas,,
OD1931,Yadav,Oil & Masala,Edible Oil & Ghee,,
OD1932,Sudha,"Eggs, Meat & Fish",Chicken,,
OD1933,Esther,Oil & Masala,Spices,,
OD1934,Malik,Oil & Masala,Spices,,
OD1935,Anu,Beverages,Soft Drinks,,
OD1936,Adavan,Beverages,Soft Drinks,,
OD1937,Jonas,Beverages,Soft Drinks,,
OD1938,James,Beverages,Health Drinks,,
OD1939,Peer,Beverages,Health Drinks,,
OD1940,Veronica,Fruits & Veggies,Organic Fruits,,
OD1941,Harish,Food Grains,Dals & Pulses,,
OD1942,Sudha,Bakery,Cakes,,
OD1943,Sudha,Oil & Masala,Spices,,
OD1944,Adavan,Oil & Masala,Edible Oil & Ghee,,
OD1945,Ridhesh,Oil & Masala,Edible Oil & Ghee,,
OD1946,Vince,Fruits & Veggies,Organic Vegetables,,
OD1947,Suresh,Food Grains,Dals & Pulses,,
OD1948,Kumar,Food Grains,Atta & Flour,,
OD1949,Komal,"Eggs, Meat & Fish",Mutton,,
OD1950,James,Bakery,Biscuits,,
OD1951,Shah,Fruits & Veggies,Organic Vegetables,,
OD1952,Sabeela,Snacks,Noodles,,
OD1953,Amrish,Beverages,Soft Drinks,,
OD1954,Vince,"Eggs, Meat & Fish",Chicken,,
OD1955,Veronica,Food Grains,Organic Staples,,
OD1956,Willams,Fruits & Veggies,Organic Fruits,,
OD1957,Arutra,Beverages,Soft Drinks,,
OD1958,Yusuf,Oil & Masala,Masalas,,
OD1959,Kumar,Beverages,Soft Drinks,,
OD1960,Ram,Bakery,Biscuits,,
OD1961,Ramesh,Oil & Masala,Spices,,
OD1962,Amy,Oil & Masala,Spices,,
OD1963,Surya,"Eggs, Meat & Fish",Eggs,,
OD1964,Krithika,Food Grains,Atta & Flour,,
OD1965,Roshan,"Eggs, Meat & Fish",Eggs,,
OD1966,Mathew,Fruits & Veggies,Fresh Vegetables,,
OD1967,Vidya,Snacks,Chocolates,,
OD1968,Jonas,"Eggs, Meat & Fish",Eggs,,
OD1969,Jackson,Bakery,Cakes,,
OD1970,Veena,Oil & Masala,Masalas,,
OD1971,Veena,Food Grains,Rice,,
OD1972,Ganesh,"Eggs, Meat & Fish",Mutton,,
OD1973,Roshan,"Eggs, Meat & Fish",Mutton,,
OD1974,Hussain,Oil & Masala,Edible Oil & Ghee,,
OD1975,Peer,Beverages,Health Drinks,,
OD1976,Akash,Beverages,Soft Drinks,,
OD1977,Arutra,Bakery,Breads & Buns,,
OD1978,Peer,Snacks,Noodles,,
OD1979,Akash,Oil & Masala,Masalas,,
OD1980,Akash,Bakery,Cakes,,
OD1981,Sudha,Food Grains,Rice,,
OD1982,Haseena,Beverages,Health Drinks,,
OD1983,Shah,Oil & Masala,Masalas,,
OD1984,Malik,Oil & Masala,Masalas,,
OD1985,Shree,Food Grains,Atta & Flour,,
OD1986,Sheeba,Snacks,Chocolates,,
OD1987,Adavan,Snacks,Noodles,,
OD1988,Sharon,Snacks,Cookies,,
OD1989,Yadav,Fruits & Veggies,Organic Vegetables,,
OD1990,Hafiz,Oil & Masala,Masalas,,
OD1991,Sheeba,Fruits & Veggies,Fresh Vegetables,,
OD1992,Willams,"Eggs, Meat & Fish",Fish,,
OD1993,Adavan,Fruits & Veggies,Fresh Fruits,,
OD1994,Sundar,Oil & Masala,Masalas,,
OD1995,Sudeep,Oil & Masala,Edible Oil & Ghee,,
OD1996,Hafiz,Beverages,Health Drinks,,
OD1997,James,Bakery,Cakes,,
OD1998,Kumar,Bakery,Cakes,,
OD1999,Shah,Bakery,Breads & Buns,,
OD2000,Mathew,Beverages,Health Drinks,,
OD2001,Amy,Bakery,Breads & Buns,,
OD2002,Sundar,"Eggs, Meat & Fish",Fish,,
OD2003,Sudha,Snacks,Noodles,,
OD2004,Ravi,Food Grains,Organic Staples,,
OD2005,Vince,Oil & Masala,Edible Oil & Ghee,,
OD2006,Mathew,Beverages,Soft Drinks,,
OD2007,Ridhesh,Fruits & Veggies,Fresh Vegetables,,
OD2008,Amrish,Bakery,Cakes,,
OD2009,Willams,Beverages,Soft Drinks,,
OD2010,Kumar,Beverages,Soft Drinks,,
OD2011,Kumar,Oil & Masala,Spices,,
OD2012,Anu,Fruits & Veggies,Fresh Fruits,,
OD2013,Hafiz,Snacks,Noodles,,
OD2014,Rumaiza,Bakery,Cakes,,
OD2015,Sudha,Food Grains,Dals & Pulses,,
OD2016,Verma,"Eggs, Meat & Fish",Mutton,,
OD2017,Rumaiza,Oil & Masala,Masalas,,
OD2018,Sundar,Beverages,Health Drinks,,
OD2019,Jonas,Bakery,Biscuits,,
OD2020,Shah,Snacks,Chocolates,,
OD2021,Sabeela,Bakery,Biscuits,,
OD2022,Mathew,Food Grains,Organic Staples,,
OD2023,Esther,Snacks,Cookies,,
OD2024,Hussain,Oil & Masala,Masalas,,
OD2025,Anu,Beverages,Soft Drinks,,
OD2026,James,Fruits & Veggies,Fresh Vegetables,,
OD2027,Alan,Oil & Masala,Edible Oil & Ghee,,
OD2028,Arvind,Fruits & Veggies,Organic Vegetables,,
OD2029,Ganesh,Oil & Masala,Spices,,
OD2030,James,Food Grains,Dals & Pulses,,
OD2031,Ramesh,Oil & Masala,Edible Oil & Ghee,,
OD2032,Akash,Beverages,Soft Drinks,,
OD2033,Aditi,"Eggs, Meat & Fish",Chicken,,
OD2034,Jackson,Fruits & Veggies,Fresh Vegetables,,
OD2035,Sharon,Oil & Masala,Masalas,,
OD2036,Amy,Bakery,Cakes,,
OD2037,Muneer,Beverages,Health Drinks,,
OD2038,Jonas,Fruits & Veggies,Fresh Fruits,,
OD2039,Ridhesh,Bakery,Biscuits,,
OD2040,Arutra,Food Grains,Dals & Pulses,,
OD2041,Sudeep,"Eggs, Meat & Fish",Fish,,
OD2042,Ravi,"Eggs, Meat & Fish",Chicken,,
OD2043,Sheeba,Snacks,Noodles,,
OD2044,Alan,Oil & Masala,Edible Oil & Ghee,,
OD2045,Sundar,Snacks,Cookies,,
OD2046,Malik,Bakery,Biscuits,,
OD2047,Ganesh,"Eggs, Meat & Fish",Chicken,,
OD2048,Hussain,Food Grains,Organic Staples,,
OD2049,Ridhesh,Snacks,Cookies,,
OD2050,Shree,Snacks,Chocolates,,
OD2051,Mathew,Beverages,Soft Drinks,,
OD2052,Akash,Bakery,Breads & Buns,,
OD2053,Arvind,Beverages,Soft Drinks,,
OD2054,Hafiz,Beverages,Health Drinks,,
OD2055,Krithika,Fruits & Veggies,Fresh Vegetables,,
OD2056,Anu,Food Grains,Atta & Flour,,
OD2057,Amy,Snacks,Noodles,,
OD2058,Amy,Beverages,Soft Drinks,,
OD2059,Sheeba,Bakery,Biscuits,,
OD2060,Shah,Oil & Masala,Spices,,
OD2061,Mathew,Food Grains,Rice,,
OD2062,Amrish,Snacks,Noodles,,
OD2063,Alan,"Eggs, Meat & Fish",Chicken,,
OD2064,Ramesh,Bakery,Biscuits,,
OD2065,Veronica,Fruits & Veggies,Organic Fruits,,
OD2066,Malik,Beverages,Health Drinks,,
OD2067,Yadav,Oil & Masala,Spices,,
OD2068,Sabeela,Beverages,Soft Drinks,,
OD2069,Malik,"Eggs, Meat & Fish",Mutton,,
OD2070,Yadav,Food Grains,Rice,,
OD2071,Yusuf,Bakery,Breads & Buns,,
OD2072,Hussain,Fruits & Veggies,Fresh Fruits,,
OD2073,Verma,Fruits & Veggies,Organic Fruits,,
OD2074,Sudha,Bakery,Cakes,,
OD2075,Krithika,Fruits & Veggies,Fresh Fruits,,
OD2076,Shah,Beverages,Soft Drinks,,
OD2077,Krithika,Oil & Masala,Edible Oil & Ghee,,
OD2078,Ridhesh,Beverages,Soft Drinks,,
OD2079,Adavan,Snacks,Cookies,,
OD2080,Jackson,Bakery,Biscuits,,
OD2081,Veena,Bakery,Biscuits,,
OD2082,Hussain,Oil & Masala,Spices,,
OD2083,Rumaiza,Bakery,Cakes,,
OD2084,Krithika,Oil & Masala,Masalas,,
OD2085,Ram,Snacks,Chocolates,,
OD2086,Amrish,Bakery,Biscuits,,
OD2087,Kumar,Food Grains,Dals & Pulses,,
OD2088,Veronica,Oil & Masala,Spices,,
OD2089,Amy,Fruits & Veggies,Organic Fruits,,
OD2090,Malik,"Eggs, Meat & Fish",Eggs,,
OD2091,Adavan,Snacks,Chocolates,,
OD2092,Amrish,Food Grains,Dals & Pulses,,
OD2093,Sudha,Bakery,Breads & Buns,,
OD2094,Suresh,Oil & Masala,Edible Oil & Ghee,,
OD2095,Adavan,Fruits & Veggies,Organic Vegetables,,
OD2096,Malik,Beverages,Soft Drinks,,
OD2097,Veronica,Fruits & Veggies,Fresh Fruits,,
OD2098,Sudeep,Beverages,Soft Drinks,,
OD2099,Sundar,"Eggs, Meat & Fish",Eggs,,
OD2100,Hussain,Bakery,Breads & Buns,,
OD2101,Veronica,"Eggs, Meat & Fish",Mutton,,
OD2102,Vince,"Eggs, Meat & Fish",Fish,,
OD2103,Jonas,Bakery,Cakes,,
OD2104,Anu,Bakery,Cakes,,
OD2105,Akash,Snacks,Cookies,,
OD2106,Anu,Oil & Masala,Edible Oil & Ghee,,
OD2107,Yusuf,Snacks,Noodles,,
OD2108,Ramesh,Fruits & Veggies,Organic Vegetables,,
OD2109,Hussain,Beverages,Soft Drinks,,
OD2110,Jackson,"Eggs, Meat & Fish",Chicken,,
OD2111,Vidya,Snacks,Chocolates,,
OD2112,Rumaiza,Beverages,Health Drinks,,
OD2113,Muneer,Snacks,Chocolates,,
OD2114,Veronica,Bakery,Cakes,,
OD2115,Yusuf,Oil & Masala,Masalas,,
OD2116,Vinne,Beverages,Health Drinks,,
OD2117,Surya,Oil & Masala,Spices,,
OD2118,Ramesh,Food Grains,Organic Staples,,
OD2119,Sudha,Bakery,Breads & Buns,,
OD2120,Aditi,"Eggs, Meat & Fish",Fish,,
OD2121,Shah,Oil & Masala,Edible Oil & Ghee,,
OD2122,Amrish,Food Grains,Rice,,
OD2123,Muneer,Snacks,Chocolates,,
OD2124,Arvind,"Eggs, Meat & Fish",Fish,,
OD2125,Akash,Beverages,Soft Drinks,,
OD2126,Peer,"Eggs, Meat & Fish",Chicken,,
OD2127,Komal,Food Grains,Dals & Pulses,,
OD2128,Sudeep,Beverages,Health Drinks,,
OD2129,Arutra,"Eggs, Meat & Fish",Eggs,,
OD2130,Roshan,Snacks,Cookies,,
OD2131,Vince,Food Grains,Dals & Pulses,,
OD2132,Hussain,Oil & Masala,Masalas,,
OD2133,Vidya,Beverages,Health Drinks,,
OD2134,Anu,Fruits & Veggies,Organic Vegetables,,
OD2135,Sudha,Snacks,Cookies,,
OD2136,Hafiz,"Eggs, Meat & Fish",Mutton,,
OD2137,Akash,Oil & Masala,Edible Oil & Ghee,,
OD2138,Peer,Food Grains,Dals & Pulses,,
OD2139,Surya,Fruits & Veggies,Fresh Fruits,,
OD2140,Muneer,Oil & Masala,Spices,,
OD2141,Arutra,Food Grains,Organic Staples,,
OD2142,Jackson,Snacks,Cookies,,
OD2143,Amy,Beverages,Health Drinks,,
OD2144,Akash,Fruits & Veggies,Organic Fruits,,
OD2145,Rumaiza,Fruits & Veggies,Fresh Fruits,,
OD2146,Rumaiza,Oil & Masala,Spices,,
OD2147,Esther,Snacks,Noodles,,
OD2148,Ganesh,Beverages,Soft Drinks,,
OD2149,Esther,Food Grains,Atta & Flour,,
OD2150,Haseena,Oil & Masala,Spices,,
OD2151,Esther,Fruits & Veggies,Organic Vegetables,,
OD2152,Shah,Food Grains,Rice,,
OD2153,Krithika,Beverages,Health Drinks,,
OD2154,Yadav,"Eggs, Meat & Fish",Fish,,
OD2155,Esther,Oil & Masala,Masalas,,
OD2156,Jonas,Food Grains,Atta & Flour,,
OD2157,Ridhesh,Beverages,Health Drinks,,
OD2158,Vidya,Fruits & Veggies,Organic Vegetables,,
OD2159,Verma,Bakery,Breads & Buns,,
OD2160,Amy,Bakery,Breads & Buns,,
OD2161,Yusuf,Bakery,Breads & Buns,,
OD2162,Adavan,Oil & Masala,Spices,,
OD2163,Ravi,Fruits & Veggies,Fresh Vegetables,,
OD2164,Malik,Snacks,Chocolates,,
OD2165,Harish,Beverages,Health Drinks,,
OD2166,Vinne,Oil & Masala,Masalas,,
OD2167,Krithika,Snacks,Cookies,,
OD2168,Roshan,Beverages,Health Drinks,,
OD2169,Vidya,Beverages,Soft Drinks,,
OD2170,Mathew,Beverages,Health Drinks,,
OD2171,Veena,"Eggs, Meat & Fish",Mutton,,
OD2172,Yadav,Food Grains,Dals & Pulses,,
OD2173,Krithika,Oil & Masala,Spices,,
OD2174,Shree,Food Grains,Organic Staples,,
OD2175,Shree,Bakery,Breads & Buns,,
OD2176,Amrish,Food Grains,Dals & Pulses,,
OD2177,Haseena,Beverages,Soft Drinks,,
OD2178,Veronica,Fruits & Veggies,Fresh Vegetables,,
OD2179,Malik,"Eggs, Meat & Fish",Fish,,
OD2180,Arutra,Snacks,Noodles,,
OD2181,Akash,Snacks,Noodles,,
OD2182,Jackson,Beverages,Health Drinks,,
OD2183,Sheeba,Bakery,Cakes,,
OD2184,Arutra,Bakery,Breads & Buns,,
OD2185,Verma,"Eggs, Meat & Fish",Fish,,
OD2186,Willams,Beverages,Soft Drinks,,
OD2187,Krithika,Snacks,Noodles,,
OD2188,Verma,Beverages,Soft Drinks,,
OD2189,Sudha,"Eggs, Meat & Fish",Chicken,,
OD2190,Yadav,"Eggs, Meat & Fish",Mutton,,
OD2191,Ganesh,Beverages,Soft Drinks,,
OD2192,Sudeep,Fruits & Veggies,Organic Vegetables,,
OD2193,Ram,"Eggs, Meat & Fish",Fish,,
OD2194,Krithika,Fruits & Veggies,Fresh Fruits,,
OD2195,Veena,Beverages,Health Drinks,,
OD2196,Jackson,Bakery,Biscuits,,
OD2197,Harish,Bakery,Breads & Buns,,
OD2198,James,Food Grains,Atta & Flour,,
OD2199,Surya,Beverages,Health Drinks,,
OD2200,Krithika,Snacks,Noodles,,
OD2201,Komal,Food Grains,Rice,,
OD2202,Suresh,Oil & Masala,Spices,,
OD2203,Krithika,Bakery,Biscuits,,
OD2204,Ram,Fruits & Veggies,Fresh Fruits,,
OD2205,Sudha,Snacks,Chocolates,,
OD2206,Jonas,Bakery,Cakes,,
OD2207,Anu,Oil & Masala,Edible Oil & Ghee,,
OD2208,Sabeela,"Eggs, Meat & Fish",Chicken,,
OD2209,Ganesh,Food Grains,Dals & Pulses,,
OD2210,Aditi,Fruits & Veggies,Organic Fruits,,
OD2211,Kumar,Fruits & Veggies,Organic Vegetables,,
OD2212,Amrish,Fruits & Veggies,Fresh Fruits,,
OD2213,Vinne,Snacks,Chocolates,,
OD2214,Ravi,Food Grains,Atta & Flour,,
OD2215,Willams,Beverages,Soft Drinks,,
OD2216,Sudeep,Snacks,Chocolates,,
OD2217,Vince,Beverages,Health Drinks,,
OD2218,Muneer,Bakery,Biscuits,,
OD2219,Aditi,Fruits & Veggies,Fresh Fruits,,
OD2220,Ramesh,Fruits & Veggies,Fresh Fruits,,
OD2221,Ramesh,"Eggs, Meat & Fish",Chicken,,
OD2222,Krithika,"Eggs, Meat & Fish",Chicken,,
OD2223,Vince,Food Grains,Dals & Pulses,,
OD2224,Sudeep,Food Grains,Atta & Flour,,
OD2225,Malik,"Eggs, Meat & Fish",Eggs,,
OD2226,Sheeba,Oil & Masala,Masalas,,
OD2227,Veronica,Fruits & Veggies,Organic Vegetables,,
OD2228,Vidya,Beverages,Health Drinks,,
OD2229,Kumar,Bakery,Cakes,,
OD2230,Komal,Snacks,Chocolates,,
OD2231,Yadav,Beverages,Soft Drinks,,
OD2232,Sundar,Beverages,Health Drinks,,
OD2233,Hussain,Beverages,Health Drinks,,
OD2234,Rumaiza,Snacks,Chocolates,,
OD2235,Vinne,Oil & Masala,Masalas,,
OD2236,Mathew,Snacks,Cookies,,
OD2237,Yadav,"Eggs, Meat & Fish",Mutton,,
OD2238,Mathew,"Eggs, Meat & Fish",Fish,,
OD2239,Aditi,Beverages,Soft Drinks,,
OD2240,Aditi,Bakery,Cakes,,
OD2241,Sharon,Bakery,Biscuits,,
OD2242,Anu,"Eggs, Meat & Fish",Eggs,,
OD2243,Arvind,Bakery,Biscuits,,
OD2244,Sudha,Beverages,Soft Drinks,,
OD2245,Ridhesh,Bakery,Breads & Buns,,
OD2246,Willams,Beverages,Soft Drinks,,
OD2247,Verma,Oil & Masala,Masalas,,
OD2248,Malik,Food Grains,Rice,,
OD2249,Ganesh,Food Grains,Atta & Flour,,
OD2250,Sheeba,Snacks,Noodles,,
OD2251,Aditi,Food Grains,Dals & Pulses,,
OD2252,Veena,Snacks,Cookies,,
OD2253,Veena,Bakery,Breads & Buns,,
OD2254,Hussain,Snacks,Noodles,,
OD2255,Sheeba,"Eggs, Meat & Fish",Fish,,
OD2256,Kumar,Food Grains,Atta & Flour,,
OD2257,Akash,Fruits & Veggies,Fresh Fruits,,
OD2258,Vidya,Oil & Masala,Masalas,,
OD2259,Shah,"Eggs, Meat & Fish",Mutton,,
OD2260,Alan,Snacks,Noodles,,
OD2261,Ramesh,"Eggs, Meat & Fish",Chicken,,
OD2262,Verma,Oil & Masala,Spices,,
OD2263,Sudeep,Food Grains,Dals & Pulses,,
OD2264,Surya,Bakery,Breads & Buns,,
OD2265,Peer,Fruits & Veggies,Organic Fruits,,
OD2266,Esther,Beverages,Health Drinks,,
OD2267,Veena,Snacks,Chocolates,,
OD2268,Ram,Oil & Masala,Spices,,
OD2269,Shree,Snacks,Noodles,,
OD2270,Roshan,Bakery,Breads & Buns,,
OD2271,Sabeela,Snacks,Cookies,,
OD2272,Adavan,Fruits & Veggies,Organic Vegetables,,
OD2273,Ram,Fruits & Veggies,Fresh Fruits,,
OD2274,Sharon,Food Grains,Organic Staples,,
OD2275,Amy,Snacks,Noodles,,
OD2276,Jackson,Bakery,Cakes,,
OD2277,Rumaiza,Bakery,Cakes,,
OD2278,Sudha,Snacks,Cookies,,
OD2279,Sheeba,Snacks,Chocolates,,
OD2280,Alan,Food Grains,Atta & Flour,,
OD2281,Arutra,"Eggs, Meat & Fish",Fish,,
OD2282,Harish,Bakery,Cakes,,
OD2283,Suresh,Food Grains,Organic Staples,,
OD2284,Veena,Fruits & Veggies,Fresh Vegetables,,
OD2285,Anu,Snacks,Noodles,,
OD2286,Sudha,"Eggs, Meat & Fish",Mutton,,
OD2287,Mathew,Beverages,Health Drinks,,
OD2288,Alan,Snacks,Cookies,,
OD2289,Ravi,Food Grains,Dals & Pulses,,
OD2290,Sudeep,"Eggs, Meat & Fish",Mutton,,
OD2291,Ram,Food Grains,Organic Staples,,
OD2292,Hussain,Fruits & Veggies,Organic Fruits,,
OD2293,Aditi,Fruits & Veggies,Organic Fruits,,
OD2294,Krithika,Bakery,Cakes,,
OD2295,Hussain,Food Grains,Atta & Flour,,
OD2296,Kumar,Bakery,Cakes,,
OD2297,Surya,Beverages,Soft Drinks,,
OD2298,Ganesh,Oil & Masala,Edible Oil & Ghee,,
OD2299,Mathew,Food Grains,Organic Staples,,
OD2300,Peer,Beverages,Soft Drinks,,
OD2301,Vidya,"Eggs, Meat & Fish",Mutton,,
OD2302,Ravi,Bakery,Cakes,,
OD2303,Veronica,Snacks,Cookies,,
OD2304,Muneer,Snacks,Noodles,,
OD2305,Peer,Fruits & Veggies,Organic Vegetables,,
OD2306,Adavan,Oil & Masala,Masalas,,
OD2307,Veronica,Bakery,Cakes,,
OD2308,Amrish,Food Grains,Atta & Flour,,
OD2309,Haseena,Oil & Masala,Masalas,,
OD2310,James,Food Grains,Rice,,
OD2311,Yadav,Fruits & Veggies,Organic Fruits,,
OD2312,Yusuf,Food Grains,Organic Staples,,
OD2313,Willams,"Eggs, Meat & Fish",Eggs,,
OD2314,Harish,"Eggs, Meat & Fish",Chicken,,
OD2315,Yusuf,Bakery,Breads & Buns,,
OD2316,Hafiz,Oil & Masala,Masalas,,
OD2317,Sabeela,Bakery,Breads & Buns,,
OD2318,Akash,Food Grains,Dals & Pulses,,
OD2319,Adavan,Bakery,Breads & Buns,,
OD2320,Ram,Food Grains,Rice,,
OD2321,Peer,Bakery,Breads & Buns,,
OD2322,Sheeba,Beverages,Health Drinks,,
OD2323,Haseena,Snacks,Chocolates,,
OD2324,Hafiz,Oil & Masala,Edible Oil & Ghee,,
OD2325,Veronica,Food Grains,Rice,,
OD2326,Ridhesh,Bakery,Biscuits,,
OD2327,Willams,"Eggs, Meat & Fish",Fish,,
OD2328,Hafiz,Bakery,Cakes,,
OD2329,Harish,Beverages,Health Drinks,,
OD2330,Surya,Food Grains,Atta & Flour,,
OD2331,Rumaiza,Oil & Masala,Masalas,,
OD2332,Verma,"Eggs, Meat & Fish",Eggs,,
OD2333,Alan,Oil & Masala,Edible Oil & Ghee,,
OD2334,Verma,Oil & Masala,Masalas,,
OD2335,Ram,Snacks,Noodles,,
OD2336,Sudeep,Food Grains,Organic Staples,,
OD2337,Anu,Food Grains,Rice,,
OD2338,Arutra,Beverages,Health Drinks,,
OD2339,Rumaiza,Beverages,Health Drinks,,
OD2340,Aditi,Snacks,Chocolates,,
OD2341,Shree,Food Grains,Organic Staples,,
OD2342,Hafiz,Snacks,Cookies,,
OD2343,James,Food Grains,Rice,,
OD2344,Muneer,Fruits & Veggies,Fresh Vegetables,,
OD2345,Anu,Food Grains,Atta & Flour,,
OD2346,Arvind,Oil & Masala,Masalas,,
OD2347,Veena,Oil & Masala,Spices,,
OD2348,Verma,Fruits & Veggies,Organic Vegetables,,
OD2349,Peer,Bakery,Breads & Buns,,
OD2350,Malik,Beverages,Soft Drinks,,
OD2351,Rumaiza,Food Grains,Dals & Pulses,,
OD2352,Sudeep,Snacks,Noodles,,
OD2353,Harish,"Eggs, Meat & Fish",Mutton,,
